timestamp,port2_qdepth,port3_qdepth,port4_qdepth,port5_qdepth,port2_mbps,port3_mbps,port4_mbps,port5_mbps,jitter_ms,loss_pct
787.6,1,1,1,0,0.026,0.018,0.039,0.0,13.94,0.0
788.6,0,0,1,0,0.001,0.001,0.081,0.0,15.21,0.0
789.7,0,0,1,0,0.0,0.0,0.055,0.0,15.21,0.0
790.7,0,0,1,0,0.0,0.0,964.662,0.0,14.27,0.0
791.7,0,0,1,0,0.0,0.0,27.302,0.0,13.52,0.0
792.7,0,0,1,0,0.0,0.0,965.323,0.0,13.52,0.0
793.8,0,0,1,0,0.0,0.0,670.321,0.0,12.83,0.0
794.8,1,1,1,0,0.091,0.053,19.079,0.0,14.2,0.0
795.8,0,0,1,0,0.003,0.002,0.87,0.0,14.2,0.0
796.8,0,0,1,0,0.0,0.0,0.247,0.0,15.45,0.0
797.9,0,0,1,0,0.0,0.0,0.044,0.0,14.5,0.0
798.9,0,0,1,0,0.0,0.0,0.236,0.0,14.5,0.0
799.9,0,0,1,0,0.0,0.0,0.033,0.0,13.59,0.0
800.9,0,0,1,0,0.0,0.0,0.103,0.0,12.76,0.0
802.0,1,1,1,0,0.377,0.221,0.535,0.0,12.76,0.0
803.0,0,0,0,0,0.011,0.006,0.015,0.0,14.12,0.0
804.0,0,0,1,0,0.0,0.0,1286.096,0.0,15.38,0.0
805.0,0,0,1,0,0.0,0.0,36.511,0.0,15.38,0.0
806.1,0,0,1,0,0.0,0.0,1.085,0.0,14.43,0.0
807.1,0,0,1,0,0.0,0.0,0.158,0.0,13.55,0.0
808.1,0,0,1,0,0.0,0.0,0.113,0.0,13.55,0.0
809.1,0,0,1,0,0.0,0.0,771.645,0.0,12.75,0.0
810.2,1,1,1,0,0.044,0.026,21.86,0.0,14.12,0.0
811.2,0,0,1,0,0.001,0.001,0.764,0.0,14.12,0.0
812.2,0,0,1,0,0.0,0.0,0.098,0.0,15.4,0.0
813.2,0,0,1,0,0.0,0.0,0.238,0.0,14.44,0.0
814.3,0,0,1,0,0.0,0.0,0.083,0.0,14.44,0.0
815.3,0,0,1,0,0.0,0.0,0.015,0.0,13.57,0.0
816.3,0,0,1,0,0.0,0.0,0.039,0.0,12.75,0.0
817.3,1,1,1,0,0.153,0.108,0.231,0.0,12.75,0.0
818.4,0,0,1,0,0.004,0.003,0.162,0.0,14.08,0.0
819.4,0,0,1,0,0.0,0.0,1286.074,0.0,15.32,0.0
820.4,0,0,1,0,0.0,0.0,1000.934,0.0,15.32,0.0
821.5,0,0,1,0,0.0,0.0,28.292,0.0,14.43,0.0
822.5,0,0,1,0,0.0,0.0,643.887,0.0,13.6,0.0
823.5,0,0,1,0,0.0,0.0,18.335,0.0,12.76,0.0
824.5,1,0,1,0,0.222,0.0,0.74,0.0,14.1,0.0
825.6,1,1,1,0,964.558,964.552,1929.125,0.0,14.1,0.0
826.6,0,0,1,0,27.246,27.246,54.543,0.0,15.35,0.0
827.6,0,0,1,0,0.77,0.77,1.8,0.0,14.42,0.0
828.6,0,0,1,0,0.022,0.022,0.127,0.0,14.42,0.0
829.7,0,0,1,0,0.001,0.001,0.185,0.0,13.58,0.0
830.7,0,0,1,0,0.0,0.0,0.161,0.0,12.79,0.0
831.7,0,0,1,0,0.0,0.0,771.646,0.0,12.79,0.0
832.7,1,1,1,0,0.064,0.037,21.887,0.0,14.18,0.0
833.8,0,0,1,0,0.002,0.001,0.827,0.0,15.48,0.0
834.8,0,0,1,0,0.0,0.0,0.133,0.0,15.48,0.0
835.8,0,0,1,0,0.0,0.0,0.022,0.0,14.52,0.0
836.9,0,0,1,0,0.0,0.0,964.662,0.0,14.52,0.0
837.9,0,0,1,0,0.0,0.0,27.268,0.0,13.63,0.0
838.9,0,0,1,0,0.0,0.0,0.826,0.0,12.85,0.0
839.9,1,1,1,0,0.217,0.108,0.316,0.0,12.85,0.0
841.0,0,0,1,0,0.006,0.003,0.23,0.0,14.21,0.0
842.0,0,0,1,0,0.0,0.0,0.019,0.0,15.5,0.0
843.0,0,0,1,0,0.0,0.0,0.09,0.0,15.5,0.0
844.0,0,0,1,0,0.0,0.0,0.029,0.0,14.57,0.0
845.1,0,0,1,0,0.0,0.0,0.09,0.0,13.71,0.0
846.1,0,0,1,0,0.0,0.0,0.211,0.0,13.71,0.0
847.1,0,0,0,0,0.0,0.0,0.006,0.0,12.92,0.0
848.1,1,1,1,0,167.761,0.013,335.509,0.0,14.3,0.0
849.2,0,0,1,0,4.739,0.0,9.549,0.0,14.3,0.0
850.2,0,0,1,0,0.134,0.0,0.323,0.0,15.6,0.0
851.2,0,0,1,0,0.004,0.0,771.759,0.0,14.63,0.0
852.2,0,0,1,0,0.0,0.0,22.06,0.0,14.63,0.0
853.3,0,0,1,0,0.0,0.0,0.845,0.0,13.73,0.0
854.3,0,0,1,0,0.0,0.0,0.042,0.0,12.9,0.0
855.3,1,1,1,0,0.091,0.054,0.129,0.0,12.9,0.0
856.3,0,0,1,0,0.003,0.002,0.302,0.0,14.23,0.0
857.4,0,0,1,0,0.0,0.0,0.164,0.0,15.47,0.0
858.4,0,0,1,0,0.0,0.0,0.031,0.0,15.47,0.0
859.4,0,0,1,0,0.0,0.0,0.169,0.0,14.53,0.0
860.4,0,0,1,0,0.0,0.0,0.031,0.0,13.63,0.0
861.5,0,0,1,0,0.0,0.0,0.08,0.0,13.63,0.0
862.5,1,1,1,0,0.312,0.221,0.47,0.0,12.79,0.0
863.5,0,0,0,0,0.009,0.006,0.013,0.0,14.17,0.0
864.5,0,0,1,0,0.0,0.0,1286.088,0.0,14.17,0.0
865.6,0,0,1,0,0.0,0.0,36.456,0.0,15.48,0.0
866.6,0,0,1,0,0.0,0.0,1.067,0.0,14.53,0.0
867.6,0,0,1,0,0.0,0.0,0.158,0.0,13.63,0.0
868.6,0,0,1,0,0.0,0.0,0.335,0.0,12.78,0.0
869.7,0,0,0,0,0.0,0.0,0.009,0.0,12.78,0.0
870.7,1,1,1,0,0.031,0.018,0.05,0.0,14.14,0.0
871.7,0,0,1,0,0.001,0.001,0.115,0.0,15.35,0.0
872.7,0,0,1,0,0.0,0.0,0.079,0.0,15.35,0.0
873.8,0,0,1,0,0.0,0.0,0.172,0.0,14.46,0.0
874.8,0,0,1,0,0.0,0.0,0.08,0.0,13.59,0.0
875.8,0,0,1,0,0.0,0.0,964.554,0.0,13.59,0.0
876.8,0,0,1,0,0.0,0.0,798.914,0.0,12.76,0.0
877.9,1,1,1,0,0.13,0.076,22.751,0.0,14.03,0.0
878.9,0,0,1,0,0.004,0.002,0.752,0.0,14.03,0.0
879.9,0,0,1,0,0.0,0.0,964.573,0.0,15.28,0.0
880.9,0,0,1,0,0.0,0.0,1313.37,0.0,14.34,0.0
882.0,0,0,1,0,0.0,0.0,37.34,0.0,14.34,0.0
883.0,0,0,1,0,0.0,0.0,1.092,0.0,13.45,0.0
884.0,0,0,1,0,0.0,0.0,0.144,0.0,12.61,0.0
885.0,1,0,1,0,0.444,0.0,0.448,0.0,12.61,0.0
886.1,0,1,1,0,0.013,771.642,771.654,0.0,13.97,0.0
887.1,0,0,1,0,0.0,21.797,21.848,0.0,15.27,0.0
888.1,0,0,1,0,0.0,0.616,0.8,0.0,15.27,0.0
889.1,0,0,1,0,0.0,0.017,0.099,0.0,14.33,0.0
890.2,0,0,1,0,0.0,0.0,0.184,0.0,13.45,0.0
891.2,0,0,1,0,0.0,0.0,0.161,0.0,13.45,0.0
892.2,0,0,1,0,0.0,0.0,1286.074,0.0,12.61,0.0
893.2,1,1,1,0,0.052,0.026,36.399,0.0,13.98,0.0
894.3,0,0,1,0,0.001,0.001,1.19,0.0,13.98,0.0
895.3,0,0,1,0,0.0,0.0,0.142,0.0,15.3,0.0
896.3,0,0,1,0,0.0,0.0,0.244,0.0,14.35,0.0
897.4,0,0,1,0,0.0,0.0,0.116,0.0,14.35,0.0
898.4,0,0,1,0,0.0,0.0,0.022,0.0,13.5,0.0
899.4,0,0,1,0,0.0,0.0,0.051,0.0,12.68,0.0
900.4,1,1,1,0,0.185,0.109,0.295,0.0,12.68,0.0
901.5,0,0,1,0,0.005,0.003,0.163,0.0,14.06,0.0
902.5,0,0,1,0,0.0,0.0,0.017,0.0,14.06,0.0
903.5,0,0,1,0,0.0,0.0,0.09,0.0,15.37,0.0
904.6,0,0,1,0,0.0,0.0,0.029,0.0,14.41,0.0
905.6,0,0,1,0,0.0,0.0,964.606,0.0,13.52,0.0
906.6,0,0,1,0,0.0,0.0,27.41,0.0,12.69,0.0
907.6,0,0,0,0,0.0,0.0,0.774,0.0,12.69,0.0
908.6,1,1,1,0,1543.283,0.013,1543.318,0.0,14.01,0.0
909.7,0,0,1,0,43.594,0.0,43.651,0.0,15.27,0.0
910.7,0,0,1,0,1.231,0.0,1.494,0.0,15.27,0.0
911.7,0,0,1,0,0.035,0.0,0.151,0.0,14.32,0.0
912.7,0,0,1,0,0.001,0.0,0.265,0.0,13.43,0.0
913.8,0,0,1,0,0.0,0.0,0.231,0.0,13.43,0.0
914.8,0,0,1,0,0.0,0.0,0.019,0.0,12.6,0.0
915.8,1,1,1,0,0.075,0.054,0.113,0.0,13.95,0.0
916.8,0,0,1,0,0.002,0.002,0.236,0.0,13.95,0.0
917.9,0,0,1,0,0.0,0.0,0.163,0.0,15.22,0.0
918.9,0,0,1,0,0.0,0.0,0.031,0.0,14.29,0.0
919.9,0,0,1,0,0.0,0.0,0.17,0.0,14.29,0.0
920.9,0,0,1,0,0.0,0.0,0.031,0.0,13.4,0.0
921.9,0,0,1,0,0.0,0.0,0.081,0.0,12.56,0.0
923.0,1,1,1,0,0.311,0.155,0.422,0.0,12.56,0.0
924.0,0,0,0,0,0.009,0.004,0.012,0.0,13.9,0.0
925.0,0,0,1,0,0.0,0.0,1286.088,0.0,15.15,0.0
926.0,0,0,1,0,0.0,0.0,36.456,0.0,15.15,0.0
927.1,0,0,1,0,0.0,0.0,1.067,0.0,14.22,0.0
928.1,0,0,1,0,0.0,0.0,0.158,0.0,13.35,0.0
929.1,0,0,1,0,0.0,0.0,0.336,0.0,13.35,0.0
930.1,0,0,0,0,0.0,0.0,0.01,0.0,12.53,0.0
931.2,1,1,1,0,0.031,0.018,0.05,0.0,13.89,0.0
932.2,0,0,1,0,0.001,0.001,0.116,0.0,13.89,0.0
933.2,0,0,1,0,0.0,0.0,0.08,0.0,15.16,0.0
934.2,0,0,1,0,0.0,0.0,0.171,0.0,14.23,0.0
935.2,0,0,1,0,0.0,0.0,0.081,0.0,14.23,0.0
936.3,0,0,1,0,0.0,0.0,0.015,0.0,13.35,0.0
937.3,0,0,1,0,0.0,0.0,1929.131,0.0,12.51,0.0
938.3,1,1,1,0,0.13,0.076,54.699,0.0,12.51,0.0
939.3,0,0,1,0,0.004,0.002,1.654,0.0,13.86,0.0
940.4,0,0,1,0,0.0,0.0,1286.116,0.0,15.12,0.0
941.4,0,0,1,0,0.0,0.0,1965.487,0.0,15.12,0.0
942.4,0,0,1,0,0.0,0.0,55.539,0.0,14.18,0.0
943.4,0,0,1,0,0.0,0.0,966.159,0.0,13.29,0.0
944.5,0,0,1,0,0.0,0.0,27.438,0.0,13.29,0.0
945.5,1,0,1,0,0.224,0.0,1.223,0.0,12.47,0.0
946.5,1,1,1,0,1286.076,1286.069,1286.104,0.0,13.82,0.0
947.5,0,0,1,0,36.328,36.328,36.379,0.0,13.82,0.0
948.6,0,0,1,0,1.026,1.026,1.21,0.0,15.09,0.0
949.6,0,0,1,0,0.029,0.029,0.111,0.0,14.15,0.0
950.6,0,0,1,0,0.001,0.001,0.185,0.0,13.27,0.0
951.6,0,0,1,0,0.0,0.0,0.161,0.0,12.45,0.0
952.7,0,0,1,0,0.0,0.0,964.557,0.0,12.45,0.0
953.7,1,1,1,0,0.053,0.037,27.336,0.0,13.8,0.0
954.7,0,0,1,0,0.001,0.001,0.935,0.0,15.08,0.0
955.7,0,0,1,0,0.0,0.0,0.135,0.0,15.08,0.0
956.8,0,0,1,0,0.0,0.0,0.245,0.0,14.14,0.0
957.8,0,0,1,0,0.0,0.0,0.118,0.0,13.28,0.0
958.8,0,0,1,0,0.0,0.0,0.022,0.0,13.28,0.0
959.8,0,0,1,0,0.0,0.0,0.056,0.0,12.48,0.0
960.9,1,1,1,0,0.217,0.109,0.295,0.0,13.83,0.0
961.9,0,0,1,0,0.006,0.003,0.232,0.0,13.83,0.0
962.9,0,0,1,0,0.0,0.0,0.019,0.0,15.12,0.0
963.9,0,0,1,0,0.0,0.0,0.09,0.0,14.2,0.0
965.0,0,0,1,0,0.0,0.0,0.029,0.0,14.2,0.0
966.0,0,0,1,0,0.0,0.0,0.09,0.0,13.32,0.0
967.0,0,0,1,0,0.0,0.0,0.235,0.0,13.32,0.0
968.0,0,0,0,0,0.0,0.0,0.007,0.0,12.51,0.0
969.0,1,1,1,0,964.565,0.013,964.578,0.0,13.86,0.0
970.1,0,0,1,0,27.247,0.0,27.327,0.0,13.86,0.0
971.1,0,0,1,0,0.77,0.0,0.825,0.0,15.13,0.0
972.1,0,0,1,0,0.022,0.0,1286.202,0.0,14.2,0.0
973.1,0,0,1,0,0.001,0.0,36.385,0.0,14.2,0.0
974.2,0,0,1,0,0.0,0.0,1287.32,0.0,13.31,0.0
975.2,0,0,1,0,0.0,0.0,36.382,0.0,12.49,0.0
976.2,1,1,1,0,0.091,0.053,1.172,0.0,12.49,0.0
977.2,0,0,1,0,0.003,0.002,0.332,0.0,13.84,0.0
978.3,0,0,1,0,0.0,0.0,0.232,0.0,15.11,0.0
979.3,0,0,1,0,0.0,0.0,0.044,0.0,15.11,0.0
980.3,0,0,1,0,0.0,0.0,0.237,0.0,14.17,0.0
981.3,0,0,1,0,0.0,0.0,0.033,0.0,13.3,0.0
982.4,0,0,1,0,0.0,0.0,0.104,0.0,13.3,0.0
983.4,1,1,1,0,0.38,0.223,0.539,0.0,12.47,0.0
984.4,0,0,0,0,0.011,0.006,0.015,0.0,13.82,0.0
985.4,0,0,1,0,0.0,0.0,964.579,0.0,13.82,0.0
986.4,0,0,1,0,0.0,0.0,27.429,0.0,15.09,0.0
987.5,0,0,1,0,0.0,0.0,0.828,0.0,14.14,0.0
988.5,0,0,1,0,0.0,0.0,0.151,0.0,14.14,0.0
989.5,0,0,1,0,0.0,0.0,0.113,0.0,13.26,0.0
990.5,0,0,1,0,0.0,0.0,964.555,0.0,12.44,0.0
991.6,1,1,1,0,0.045,0.026,27.309,0.0,13.8,0.0
992.6,0,0,1,0,0.001,0.001,0.917,0.0,15.07,0.0
993.6,0,0,1,0,0.0,0.0,0.135,0.0,15.07,0.0
994.6,0,0,1,0,0.0,0.0,0.244,0.0,14.14,0.0
995.7,0,0,1,0,0.0,0.0,0.083,0.0,13.27,0.0
996.7,0,0,1,0,0.0,0.0,0.015,0.0,13.27,0.0
997.7,0,0,1,0,0.0,0.0,0.039,0.0,12.45,0.0
998.7,1,1,1,0,0.152,0.109,0.263,0.0,13.8,0.0
999.8,0,0,1,0,0.004,0.003,0.163,0.0,13.8,0.0
1000.8,0,0,1,0,0.0,0.0,0.017,0.0,15.08,0.0
1001.8,0,0,1,0,0.0,0.0,771.696,0.0,14.14,0.0
1002.8,0,0,1,0,0.0,0.0,21.825,0.0,14.14,0.0
1003.8,0,0,1,0,0.0,0.0,772.312,0.0,13.26,0.0
1004.9,0,0,1,0,0.0,0.0,21.979,0.0,12.43,0.0
1005.9,0,0,0,0,0.0,0.0,0.621,0.0,12.43,0.0
1006.9,1,1,1,0,2572.139,0.013,3858.226,0.0,13.78,0.0
1007.9,0,0,1,0,72.657,0.0,109.041,0.0,15.04,0.0
1009.0,0,0,1,0,2.052,0.0,3.341,0.0,15.04,0.0
1010.0,0,0,1,0,0.058,0.0,0.203,0.0,14.11,0.0
1011.0,0,0,1,0,0.002,0.0,0.266,0.0,13.23,0.0
1012.0,0,0,1,0,0.0,0.0,0.229,0.0,13.23,0.0
1013.1,0,0,1,0,0.0,0.0,0.019,0.0,12.4,0.0
1014.1,1,1,1,0,0.075,0.038,0.102,0.0,13.76,0.0
1015.1,0,0,1,0,0.002,0.001,0.235,0.0,13.76,0.0
1016.1,0,0,1,0,0.0,0.0,0.163,0.0,15.03,0.0
1017.2,0,0,1,0,0.0,0.0,0.031,0.0,14.1,0.0
1018.2,0,0,1,0,0.0,0.0,1286.226,0.0,14.1,0.0
1019.2,0,0,1,0,0.0,0.0,36.359,0.0,13.23,0.0
1020.2,0,0,1,0,0.0,0.0,1.107,0.0,12.41,0.0
1021.3,1,1,1,0,0.265,0.156,0.452,0.0,12.41,0.0
1022.3,0,0,1,0,0.007,0.004,0.236,0.0,13.76,0.0
1023.3,0,0,1,0,0.0,0.0,0.025,0.0,15.05,0.0
1024.3,0,0,1,0,0.0,0.0,0.128,0.0,15.05,0.0
1025.3,0,0,1,0,0.0,0.0,0.041,0.0,14.11,0.0
1026.4,0,0,1,0,0.0,0.0,0.096,0.0,13.23,0.0
1027.4,0,0,1,0,0.0,0.0,0.302,0.0,13.23,0.0
1028.4,0,0,0,0,0.0,0.0,0.009,0.0,12.42,0.0
1029.5,1,1,1,0,0.031,0.018,0.044,0.0,12.42,0.0
1030.5,0,0,1,0,0.001,0.001,0.104,0.0,13.78,0.0
1031.5,0,0,1,0,0.0,0.0,0.079,0.0,15.06,0.0
1032.5,0,0,1,0,0.0,0.0,0.17,0.0,15.06,0.0
1033.5,0,0,1,0,0.0,0.0,0.058,0.0,14.14,0.0
1034.6,0,0,1,0,0.0,0.0,771.643,0.0,13.26,0.0
1035.6,0,0,1,0,0.0,0.0,986.367,0.0,12.45,0.0
1036.6,1,1,1,0,0.107,0.076,28.046,0.0,13.81,0.0
1037.6,0,0,1,0,0.003,0.002,0.901,0.0,13.81,0.0
1038.7,0,0,1,0,0.0,0.0,1286.317,0.0,15.12,0.0
1039.7,0,0,1,0,0.0,0.0,36.373,0.0,14.2,0.0
1040.7,0,0,1,0,0.0,0.0,1.269,0.0,14.2,0.0
1041.7,0,0,1,0,0.0,0.0,0.073,0.0,13.31,0.0
1042.8,0,0,1,0,0.0,0.0,0.116,0.0,12.48,0.0
1043.8,1,1,1,0,0.444,0.222,0.669,0.0,12.48,0.0
1044.8,0,0,0,0,0.013,0.006,0.019,0.0,13.83,0.0
1045.8,0,0,1,0,0.0,0.0,0.039,0.0,15.09,0.0
1046.9,0,0,1,0,0.0,0.0,0.183,0.0,15.09,0.0
1047.9,0,0,1,0,0.0,0.0,0.059,0.0,14.15,0.0
1048.9,0,0,1,0,0.0,0.0,0.184,0.0,13.27,0.0
1049.9,0,0,1,0,0.0,0.0,0.161,0.0,13.27,0.0
1051.0,0,0,1,0,0.0,0.0,1286.074,0.0,12.45,0.0
1052.0,1,1,1,0,0.044,0.026,36.399,0.0,13.81,0.0
1053.0,0,0,1,0,0.001,0.001,1.19,0.0,13.81,0.0
1054.0,0,0,1,0,0.0,0.0,0.143,0.0,15.09,0.0
1055.1,0,0,1,0,0.0,0.0,0.245,0.0,14.15,0.0
1056.1,0,0,1,0,0.0,0.0,0.116,0.0,14.15,0.0
1057.1,0,0,1,0,0.0,0.0,0.016,0.0,13.26,0.0
1058.1,0,0,1,0,0.0,0.0,0.051,0.0,12.44,0.0
1059.2,1,1,1,0,0.185,0.109,0.295,0.0,12.44,0.0
1060.2,0,0,1,0,0.005,0.003,0.163,0.0,13.81,0.0
1061.2,0,0,1,0,0.0,0.0,0.017,0.0,15.1,0.0
1062.2,0,0,1,0,0.0,0.0,0.089,0.0,15.1,0.0
1063.3,0,0,1,0,0.0,0.0,0.029,0.0,14.2,0.0
1064.3,0,0,1,0,0.0,0.0,1286.123,0.0,13.32,0.0
1065.3,0,0,1,0,0.0,0.0,36.538,0.0,13.32,0.0
1066.3,0,0,0,0,0.0,0.0,1.032,0.0,12.54,0.0
1067.4,1,1,1,0,643.048,0.013,1286.111,0.0,13.91,0.0
1068.4,0,0,1,0,18.165,0.0,36.401,0.0,13.91,0.0
1069.4,0,0,1,0,0.513,0.0,1.288,0.0,15.2,0.0
1070.4,0,0,1,0,0.014,0.0,0.145,0.0,14.26,0.0
1071.4,0,0,1,0,0.0,0.0,0.265,0.0,14.26,0.0
1072.5,0,0,1,0,0.0,0.0,0.23,0.0,13.37,0.0
1073.5,0,0,1,0,0.0,0.0,0.019,0.0,12.54,0.0
1074.5,1,1,1,0,0.075,0.053,0.129,0.0,12.54,0.0
1075.5,0,0,1,0,0.002,0.002,0.236,0.0,15.18,0.0
1076.6,0,0,1,0,0.0,0.0,0.163,0.0,15.18,0.0
1077.6,0,0,1,0,0.0,0.0,0.031,0.0,14.26,0.0
1078.6,0,0,1,0,0.0,0.0,0.169,0.0,13.38,0.0
1079.6,0,0,1,0,0.0,0.0,0.031,0.0,13.38,0.0
1080.7,0,0,1,0,0.0,0.0,0.081,0.0,12.55,0.0
1081.7,1,1,1,0,0.31,0.155,0.467,0.0,13.9,0.0
1082.7,0,0,0,0,0.009,0.004,0.013,0.0,13.9,0.0
1083.7,0,0,1,0,0.0,0.0,1286.088,0.0,15.14,0.0
1084.8,0,0,1,0,0.0,0.0,36.456,0.0,14.2,0.0
1085.8,0,0,1,0,0.0,0.0,1.067,0.0,14.2,0.0
1086.8,0,0,1,0,0.0,0.0,0.158,0.0,13.32,0.0
1087.8,0,0,1,0,0.0,0.0,0.336,0.0,12.49,0.0
1088.9,0,0,0,0,0.0,0.0,0.009,0.0,12.49,0.0
1089.9,1,1,1,0,0.031,0.018,0.05,0.0,13.85,0.0
1090.9,0,0,1,0,0.001,0.001,0.116,0.0,15.14,0.0
1091.9,0,0,1,0,0.0,0.0,0.08,0.0,15.14,0.0
1093.0,0,0,1,0,0.0,0.0,0.171,0.0,14.22,0.0
1094.0,0,0,1,0,0.0,0.0,0.081,0.0,13.35,0.0
1095.0,0,0,1,0,0.0,0.0,0.015,0.0,13.35,0.0
1096.0,0,0,1,0,0.0,0.0,1929.131,0.0,12.54,0.0
1097.1,1,1,1,0,0.129,0.076,54.676,0.0,12.54,0.0
1098.1,0,0,1,0,0.004,0.002,1.654,0.0,13.89,0.0
1099.1,0,0,1,0,0.0,0.0,964.599,0.0,15.13,0.0
1100.1,0,0,1,0,0.0,0.0,798.943,0.0,15.13,0.0
1101.1,0,0,1,0,0.0,0.0,22.81,0.0,14.2,0.0
1102.2,0,0,1,0,0.0,0.0,0.682,0.0,13.31,0.0
1103.2,0,0,1,0,0.0,0.0,0.166,0.0,13.31,0.0
1104.2,1,0,1,0,0.222,0.0,0.448,0.0,12.49,0.0
1105.2,1,1,1,0,964.558,964.552,964.565,0.0,13.84,0.0
1106.3,0,0,1,0,27.246,27.246,27.297,0.0,13.84,0.0
1107.3,0,0,1,0,0.77,0.77,1.031,0.0,15.11,0.0
1108.3,0,0,1,0,0.022,0.022,0.106,0.0,14.18,0.0
1109.3,0,0,1,0,0.001,0.001,0.184,0.0,14.18,0.0
1110.4,0,0,1,0,0.0,0.0,0.16,0.0,13.3,0.0
1111.4,0,0,1,0,0.0,0.0,0.017,0.0,12.48,0.0
1112.4,1,1,1,0,0.064,0.037,0.09,0.0,12.48,0.0
1113.4,0,0,1,0,0.002,0.001,0.212,0.0,13.84,0.0
1114.4,0,0,1,0,0.0,0.0,0.115,0.0,15.11,0.0
1115.5,0,0,1,0,0.0,0.0,0.021,0.0,15.11,0.0
1116.5,0,0,1,0,0.0,0.0,1286.18,0.0,14.22,0.0
1117.5,0,0,1,0,0.0,0.0,36.35,0.0,13.37,0.0
1118.5,0,0,1,0,0.0,0.0,1.083,0.0,12.54,0.0
1119.6,1,1,1,0,0.22,0.156,0.36,0.0,13.88,0.0
1120.6,0,0,1,0,0.006,0.004,0.233,0.0,13.88,0.0
1121.6,0,0,1,0,0.0,0.0,0.019,0.0,15.15,0.0
1122.6,0,0,1,0,0.0,0.0,0.09,0.0,14.21,0.0
1123.7,0,0,1,0,0.0,0.0,0.04,0.0,14.21,0.0
1124.7,0,0,1,0,0.0,0.0,0.091,0.0,13.34,0.0
1125.7,0,0,1,0,0.0,0.0,0.234,0.0,12.52,0.0
1126.7,0,0,0,0,0.0,0.0,0.007,0.0,12.52,0.0
1127.8,1,1,1,0,0.026,0.013,964.578,0.0,13.88,0.0
1128.8,0,0,1,0,0.001,0.0,27.327,0.0,15.16,0.0
1129.8,0,0,1,0,0.0,0.0,0.825,0.0,15.16,0.0
1130.8,0,0,1,0,0.0,0.0,1286.202,0.0,14.23,0.0
1131.9,0,0,1,0,0.0,0.0,36.386,0.0,13.34,0.0
1132.9,0,0,1,0,0.0,0.0,1287.097,0.0,13.34,0.0
1133.9,0,0,1,0,0.0,0.0,1322.445,0.0,12.51,0.0
1134.9,1,1,1,0,0.091,0.053,37.5,0.0,13.89,0.0
1136.0,0,0,1,0,0.003,0.002,1.39,0.0,13.89,0.0
1137.0,0,0,1,0,0.0,0.0,0.261,0.0,15.19,0.0
1138.0,0,0,1,0,0.0,0.0,0.045,0.0,14.24,0.0
1139.0,0,0,1,0,0.0,0.0,0.237,0.0,14.24,0.0
1140.1,0,0,1,0,0.0,0.0,0.033,0.0,13.35,0.0
1141.1,0,0,1,0,0.0,0.0,0.104,0.0,12.52,0.0
1142.1,1,1,1,0,0.379,0.223,0.605,0.0,12.52,0.0
1143.1,0,0,0,0,0.011,0.006,0.017,0.0,13.88,0.0
1144.1,0,0,1,0,0.0,0.0,1286.096,0.0,15.15,0.0
1145.2,0,0,1,0,0.0,0.0,36.511,0.0,15.15,0.0
1146.2,0,0,1,0,0.0,0.0,1.085,0.0,14.22,0.0
1147.2,0,0,1,0,0.0,0.0,0.166,0.0,13.34,0.0
1148.2,0,0,1,0,0.0,0.0,0.114,0.0,13.34,0.0
1149.3,0,0,1,0,0.0,0.0,1286.073,0.0,12.51,0.0
1150.3,1,1,1,0,0.045,0.026,36.391,0.0,13.86,0.0
1151.3,0,0,1,0,0.001,0.001,1.175,0.0,13.86,0.0
1152.3,0,0,1,0,0.0,0.0,0.142,0.0,15.15,0.0
1153.3,0,0,1,0,0.0,0.0,0.245,0.0,14.21,0.0
1154.4,0,0,1,0,0.0,0.0,0.084,0.0,14.21,0.0
1155.4,0,0,1,0,0.0,0.0,0.015,0.0,13.34,0.0
1156.4,0,0,1,0,0.0,0.0,0.051,0.0,12.5,0.0
1157.4,1,1,1,0,0.185,0.109,0.263,0.0,12.5,0.0
1158.5,0,0,1,0,0.005,0.003,0.164,0.0,13.86,0.0
1159.5,0,0,1,0,0.0,0.0,0.017,0.0,15.13,0.0
1160.5,0,0,1,0,0.0,0.0,0.09,0.0,15.13,0.0
1161.5,0,0,1,0,0.0,0.0,0.029,0.0,14.19,0.0
1162.6,0,0,1,0,0.0,0.0,1286.124,0.0,14.19,0.0
1163.6,0,0,1,0,0.0,0.0,36.494,0.0,13.3,0.0
1164.6,0,0,0,0,0.0,0.0,1.031,0.0,12.74,0.0
1165.6,1,1,1,0,1929.104,0.013,1929.146,0.0,13.8,0.0
1166.6,0,0,1,0,54.492,0.0,54.566,0.0,15.07,0.0
1167.7,0,0,1,0,1.539,0.0,1.801,0.0,15.07,0.0
1168.7,0,0,1,0,0.043,0.0,0.16,0.0,14.13,0.0
1169.7,0,0,1,0,0.001,0.0,0.265,0.0,13.27,0.0
1170.7,0,0,1,0,0.0,0.0,0.23,0.0,13.27,0.0
1171.8,0,0,1,0,0.0,0.0,0.019,0.0,12.44,0.0
1172.8,1,1,1,0,0.074,0.054,0.128,0.0,13.8,0.0
1173.8,0,0,1,0,0.002,0.002,0.236,0.0,13.8,0.0
1174.8,0,0,1,0,0.0,0.0,0.163,0.0,15.08,0.0
1175.9,0,0,1,0,0.0,0.0,0.031,0.0,14.15,0.0
