src1_port2_qdepth_max,src1_port2_mbps_mean,src1_port2_mbps_std,src1_port3_qdepth_max,src1_port3_mbps_mean,src1_port3_mbps_std,src1_port4_qdepth_max,src1_port4_mbps_mean,src1_port4_mbps_std,src1_port5_qdepth_max,src1_port5_mbps_mean,src1_port5_mbps_std,Total_Load_Mbps,Weight_Port2,Capacity_Port2,Weight_Port3,Capacity_Port3,Weight_Port4,Capacity_Port4,Weight_Port5,Capacity_Port5,Label_Latency_ms,Label_Jitter_ms,Label_Loss_Rate,src1_port2_mbps_cv,src1_port3_mbps_cv,src1_port4_mbps_cv,src1_port5_mbps_cv,src1_port2_load_util,src1_port3_load_util,src1_port4_load_util,src1_port5_load_util,qdepth_max_imbalance,mbps_imbalance,total_qdepth_max,Label_Class
2,0.3149,0.0601,2,0.288,0.0574,5,0.9106,0.128,4,0.8909,0.1328,2.4,3,0.8,3,0.8,7,1.2,7,1.2,25.543,13.830390454817543,0.0,0.1909,0.1993,0.1406,0.1491,0.3936,0.36,0.7588,0.7424,3,0.2999,13,0
1,0.1071,0.0272,1,0.0954,0.0307,5,1.1074,0.1449,6,1.0996,0.1555,2.4,1,0.8,1,0.8,4,1.2,4,1.2,30.68,15.5922908569643,0.0,0.254,0.3218,0.1308,0.1414,0.1339,0.1192,0.9228,0.9163,5,0.5011,13,0
3,0.4964,0.0749,3,0.5022,0.0833,3,0.6862,0.1125,4,0.7117,0.1063,2.4,5,0.8,5,0.8,6,1.2,6,1.2,47.002,12.768190966522916,0.0,0.1509,0.1659,0.1639,0.1494,0.6205,0.6277,0.5718,0.5931,1,0.1003,13,0
3,0.5961,0.0873,3,0.6063,0.0886,3,0.6049,0.0977,3,0.5961,0.0914,2.4,3,0.8,3,0.8,3,1.2,3,1.2,44.315,12.721259931491112,0.0,0.1465,0.1461,0.1615,0.1533,0.7451,0.7579,0.5041,0.4968,0,0.0048,12,0
64,0.7543,0.1138,64,0.7597,0.1106,2,0.5744,0.1277,2,0.6246,0.1153,4.8,2,0.8,2,0.8,1,1.2,1,1.2,1045.156,8.962584197790296,40.10707635009311,0.1509,0.1456,0.2223,0.1846,0.9429,0.9496,0.4787,0.5205,62,0.0807,132,1
4,0.7528,0.1116,3,0.7456,0.1134,3,1.0535,0.1564,3,1.0457,0.1548,3.6,5,0.8,5,0.8,3,1.2,3,1.2,62.123,11.259119383488963,0.0,0.1482,0.1521,0.1485,0.148,0.941,0.932,0.8779,0.8714,1,0.1502,13,0
4,0.4557,0.0633,4,0.4503,0.064,2,0.1458,0.0382,1,0.1576,0.0389,1.2,8,0.8,8,0.8,4,1.2,4,1.2,30.757,17.601798849845963,0.0,0.1389,0.1421,0.262,0.2468,0.5696,0.5629,0.1215,0.1313,3,0.1507,11,0
39,0.7583,0.1066,39,0.7527,0.1083,2,0.4,0.0688,2,0.4012,0.0672,2.4,8,0.8,8,0.8,3,1.2,3,1.2,309.811,15.162332224248972,0.0,0.1406,0.1439,0.172,0.1675,0.9479,0.9409,0.3333,0.3343,37,0.1775,82,2
1,0.1375,0.0326,1,0.1639,0.0387,4,0.4511,0.0594,4,0.4581,0.0664,1.2,2,0.8,2,0.8,6,1.2,6,1.2,23.25,13.893910634251048,0.0,0.2371,0.2361,0.1317,0.1449,0.1719,0.2049,0.3759,0.3818,3,0.1523,10,0
5,0.5015,0.0731,4,0.5016,0.0714,1,0.1096,0.0324,2,0.0927,0.0326,1.2,2,0.8,2,0.8,1,1.2,1,1.2,55.544,21.026539485798256,0.0,0.1458,0.1423,0.2956,0.3517,0.6269,0.627,0.0913,0.0773,4,0.2003,12,0
2,0.3871,0.0845,1,0.4087,0.0706,64,1.1461,0.1638,64,1.1486,0.1652,4.8,1,0.8,1,0.8,3,1.2,3,1.2,602.347,10.301865808425037,31.91340782122905,0.2183,0.1727,0.1429,0.1438,0.4839,0.5109,0.9551,0.9572,63,0.3748,131,1
4,0.6957,0.0989,4,0.7061,0.1047,3,0.5037,0.0751,2,0.5007,0.0798,2.4,7,0.8,7,0.8,8,1.2,8,1.2,52.565,14.208317772068185,0.0,0.1422,0.1483,0.1491,0.1594,0.8696,0.8826,0.4198,0.4173,2,0.0994,13,0
64,0.7595,0.1018,64,0.76,0.1082,32,1.1536,0.1558,33,1.1512,0.1653,4.8,2,0.8,2,0.8,4,1.2,4,1.2,674.783,11.672131831837932,13.361266294227187,0.134,0.1424,0.1351,0.1436,0.9494,0.95,0.9613,0.9593,32,0.1963,193,1
4,0.4897,0.0708,4,0.5111,0.0778,1,0.1068,0.0283,1,0.0962,0.0293,1.2,2,0.8,2,0.8,2,1.2,2,1.2,26.245,19.04739437095169,0.0,0.1446,0.1522,0.265,0.3046,0.6121,0.6389,0.089,0.0802,3,0.1996,10,0
64,0.7529,0.1249,64,0.7531,0.121,2,0.3614,0.0817,2,0.4312,0.0892,4.8,3,0.8,3,0.8,1,1.2,1,1.2,763.818,11.279819175625835,48.02141527001862,0.1659,0.1607,0.2261,0.2069,0.9411,0.9414,0.3012,0.3593,62,0.18,132,1
2,0.2608,0.0423,3,0.2428,0.0417,4,0.3502,0.053,3,0.356,0.0533,1.2,3,0.8,3,0.8,2,1.2,2,1.2,16.303,11.577536545850132,0.0,0.1622,0.1717,0.1513,0.1497,0.326,0.3035,0.2918,0.2967,2,0.0511,12,0
64,0.7585,0.1119,64,0.7574,0.1135,1,0.3051,0.0716,1,0.2973,0.0653,3.6,4,0.8,4,0.8,2,1.2,2,1.2,777.348,11.673406610646182,32.83582089552239,0.1475,0.1499,0.2347,0.2196,0.9481,0.9467,0.2542,0.2478,63,0.2284,130,1
64,0.7617,0.097,64,0.7597,0.0903,64,1.1572,0.1511,64,1.1571,0.1444,4.8,3,0.8,3,0.8,5,1.2,5,1.2,1340.174,24.7648926232801,10.079143389199254,0.1273,0.1189,0.1306,0.1248,0.9521,0.9496,0.9643,0.9642,0,0.1982,256,1
64,0.7611,0.1079,64,0.7622,0.1006,2,0.8123,0.1397,2,0.7917,0.1161,4.8,5,0.8,5,0.8,2,1.2,2,1.2,672.122,8.197589495988275,31.91340782122905,0.1418,0.132,0.172,0.1466,0.9514,0.9528,0.6769,0.6597,62,0.0215,132,1
1,0.298,0.0702,1,0.3032,0.0608,64,1.1461,0.1686,64,1.1504,0.1642,3.6,5,0.8,5,0.8,7,1.2,7,1.2,514.691,10.696995553444095,15.54726368159204,0.2356,0.2005,0.1471,0.1427,0.3725,0.379,0.9551,0.9587,63,0.4238,130,1
2,0.5946,0.0933,2,0.6057,0.1109,64,1.1561,0.1527,64,1.1554,0.1594,4.8,2,0.8,2,0.8,4,1.2,4,1.2,88.359,9.541192221389906,23.655413271245635,0.1569,0.1831,0.1321,0.138,0.7432,0.7571,0.9634,0.9628,62,0.2778,132,2
3,0.7018,0.0919,4,0.7024,0.0937,2,0.5142,0.076,2,0.493,0.0735,2.4,7,0.8,7,0.8,8,1.2,8,1.2,47.008,14.117687728390662,0.0,0.1309,0.1334,0.1478,0.1491,0.8772,0.878,0.4285,0.4108,2,0.0995,11,0
6,0.5602,0.0905,6,0.5398,0.0911,1,0.0458,0.0278,1,0.0539,0.0293,1.2,4,0.8,4,0.8,1,1.2,1,1.2,43.554,23.39496250178077,0.0,0.1615,0.1688,0.607,0.5436,0.7002,0.6747,0.0382,0.0449,5,0.2502,14,0
64,0.7581,0.1094,64,0.7533,0.1138,1,0.2202,0.0539,1,0.1812,0.0497,2.4,6,0.8,6,0.8,1,1.2,1,1.2,726.654,16.39839998565276,14.432029795158286,0.1443,0.1511,0.2448,0.2743,0.9476,0.9416,0.1835,0.151,63,0.2778,130,1
64,0.7575,0.1101,64,0.7555,0.1104,2,0.5794,0.0974,2,0.6226,0.1077,3.6,8,0.8,8,0.8,4,1.2,4,1.2,770.911,11.329213402327593,20.52238805970149,0.1453,0.1461,0.1681,0.173,0.9469,0.9444,0.4828,0.5188,62,0.0792,132,1
4,0.4029,0.0603,4,0.4018,0.0594,2,0.1976,0.0413,2,0.2041,0.0453,1.2,4,0.8,4,0.8,5,1.2,5,1.2,44.953,16.2487214097524,0.0,0.1497,0.1478,0.209,0.222,0.5036,0.5022,0.1647,0.1701,2,0.1008,12,0
3,0.3509,0.0461,3,0.3557,0.0452,3,0.266,0.0287,2,0.2444,0.04,1.2,6,0.8,6,0.8,7,1.2,7,1.2,20.359,14.52243369688354,0.0,0.1314,0.1271,0.1079,0.1637,0.4386,0.4446,0.2217,0.2037,1,0.0497,11,0
64,0.7538,0.1123,64,0.7532,0.1173,2,0.298,0.0557,2,0.3022,0.0636,2.4,3,0.8,3,0.8,1,1.2,1,1.2,631.513,14.822319518680064,6.145251396648044,0.149,0.1557,0.1869,0.2105,0.9422,0.9415,0.2483,0.2518,62,0.2267,132,1
3,0.2972,0.0415,3,0.307,0.0501,3,0.2948,0.0476,3,0.3074,0.054,1.2,6,0.8,6,0.8,5,1.2,5,1.2,33.375,12.069285695890992,0.0,0.1396,0.1632,0.1615,0.1757,0.3715,0.3838,0.2457,0.2562,0,0.0057,12,0
64,0.7527,0.1167,64,0.7537,0.1176,1,0.2827,0.063,2,0.3176,0.0577,2.4,6,0.8,6,0.8,4,1.2,4,1.2,665.565,15.510904466045597,5.074487895716946,0.155,0.156,0.2229,0.1817,0.9409,0.9421,0.2356,0.2647,63,0.2269,131,1
3,0.4998,0.0729,2,0.5047,0.0691,3,0.6987,0.099,4,0.7072,0.0978,2.4,6,0.8,6,0.8,7,1.2,7,1.2,34.119,12.11121335081602,0.0,0.1459,0.1369,0.1417,0.1383,0.6248,0.6309,0.5822,0.5893,2,0.1004,12,0
64,0.7553,0.1177,64,0.7541,0.1199,0,0.0,0.0,0,0.0,0.0,3.6,6,0.8,6,0.8,1,1.2,1,1.2,815.857,11.64795496315048,53.202736318407965,0.1558,0.159,0.0,0.0,0.9441,0.9426,0.0,0.0,64,0.3774,128,1
1,0.1007,0.0327,1,0.1022,0.0318,4,0.507,0.0683,4,0.5,0.0745,1.2,4,0.8,4,0.8,7,1.2,7,1.2,14.05,15.495993865591128,0.0,0.3247,0.3112,0.1347,0.149,0.1259,0.1278,0.4225,0.4167,3,0.201,10,0
64,0.7567,0.1109,64,0.7565,0.1108,7,0.7401,0.1271,7,0.7288,0.1344,4.8,6,0.8,6,0.8,7,1.2,7,1.2,1077.469,24.917041660113384,29.725325884543764,0.1466,0.1465,0.1717,0.1844,0.9459,0.9456,0.6168,0.6073,57,0.0118,142,1
3,0.5106,0.0863,3,0.4869,0.0753,3,0.6763,0.1056,4,0.7229,0.115,2.4,2,0.8,2,0.8,7,1.2,7,1.2,29.796,11.427359152081916,0.0,0.169,0.1547,0.1561,0.1591,0.6382,0.6086,0.5636,0.6024,1,0.1021,13,0
1,0.2032,0.0438,1,0.1769,0.0436,64,1.1514,0.1669,64,1.1518,0.1637,4.8,1,0.8,1,0.8,5,1.2,5,1.2,441.812,26.380355441117693,38.68715083798882,0.2156,0.2465,0.145,0.1421,0.254,0.2211,0.9595,0.9598,63,0.4809,130,1
2,0.5966,0.0724,2,0.6106,0.0851,42,1.1564,0.1473,42,1.1571,0.147,3.6,3,0.8,3,0.8,7,1.2,7,1.2,43.833,9.97698282005062,0.0,0.1214,0.1394,0.1274,0.127,0.7458,0.7632,0.9637,0.9642,40,0.2766,88,2
2,0.3001,0.0617,2,0.3019,0.0549,4,0.9086,0.1345,5,0.8906,0.132,2.4,6,0.8,6,0.8,7,1.2,7,1.2,36.141,14.720307880800606,0.0,0.2056,0.1818,0.148,0.1482,0.3751,0.3774,0.7572,0.7422,3,0.2994,13,0
2,0.2034,0.0353,2,0.2031,0.0283,4,0.4067,0.0496,4,0.4041,0.0554,1.2,3,0.8,3,0.8,5,1.2,5,1.2,21.709,11.89615312828786,0.0,0.1735,0.1393,0.122,0.1371,0.2542,0.2539,0.3389,0.3368,2,0.1011,12,0
64,0.7073,0.153,64,0.7111,0.1518,64,1.1262,0.2338,64,1.1266,0.2337,4.8,7,0.8,7,0.8,4,1.2,4,1.2,783.475,9.27639144776016,15.945065176908752,0.2163,0.2135,0.2076,0.2074,0.8841,0.8889,0.9385,0.9388,0,0.2086,256,1
64,0.7562,0.1141,64,0.7519,0.1174,3,0.7517,0.1148,3,0.748,0.1191,3.6,4,0.8,4,0.8,3,1.2,3,1.2,767.47,11.536872497026522,12.34452736318408,0.1509,0.1561,0.1527,0.1592,0.9452,0.9399,0.6264,0.6233,61,0.0029,134,1
3,0.6092,0.0713,3,0.5999,0.0733,3,0.6036,0.0724,3,0.6086,0.0732,2.4,3,0.8,3,0.8,4,1.2,4,1.2,40.69,11.422412106670436,0.0,0.117,0.1222,0.1199,0.1203,0.7615,0.7499,0.503,0.5072,0,0.0038,12,0
64,0.7613,0.1084,64,0.7597,0.1072,3,0.5732,0.1162,2,0.5686,0.0938,4.8,6,0.8,6,0.8,1,1.2,1,1.2,869.798,10.8371713507923,33.17039106145251,0.1424,0.1411,0.2027,0.165,0.9516,0.9496,0.4777,0.4738,62,0.0948,133,1
3,0.5956,0.1143,2,0.6043,0.1041,64,1.153,0.155,64,1.1556,0.1507,4.8,4,0.8,4,0.8,6,1.2,6,1.2,224.874,12.148803973995632,22.276536312849164,0.1919,0.1723,0.1344,0.1304,0.7445,0.7554,0.9608,0.963,62,0.2772,133,1
4,0.4015,0.0658,3,0.4031,0.0741,12,0.7999,0.131,11,0.8051,0.1289,2.4,3,0.8,3,0.8,4,1.2,4,1.2,35.212,16.676277743160256,0.0,0.1639,0.1838,0.1638,0.1601,0.5019,0.5039,0.6666,0.6709,9,0.2001,30,2
3,0.2502,0.0394,3,0.2547,0.0425,4,0.3479,0.0508,4,0.3581,0.0472,1.2,6,0.8,6,0.8,3,1.2,3,1.2,17.66,11.62151266746276,0.0,0.1575,0.1669,0.146,0.1318,0.3127,0.3184,0.2899,0.2984,1,0.0504,14,0
2,0.3998,0.0633,2,0.4018,0.0678,3,0.8086,0.131,4,0.7893,0.1195,2.4,8,0.8,8,0.8,7,1.2,7,1.2,29.493,10.950932975040525,0.0,0.1583,0.1687,0.162,0.1514,0.4998,0.5022,0.6738,0.6578,2,0.1992,11,0
1,0.1157,0.0337,1,0.0871,0.0314,4,0.4971,0.0749,4,0.5086,0.0749,1.2,7,0.8,7,0.8,8,1.2,8,1.2,22.247,13.020962465292545,0.0,0.2913,0.3605,0.1507,0.1473,0.1446,0.1089,0.4142,0.4238,3,0.201,10,0
1,0.0434,0.0218,1,0.0594,0.0244,5,0.5556,0.0535,6,0.5584,0.0655,1.2,3,0.8,3,0.8,7,1.2,7,1.2,10.82,17.088608775032753,0.0,0.5023,0.4108,0.0963,0.1173,0.0542,0.0742,0.463,0.4653,5,0.2529,13,0
3,0.2982,0.0497,3,0.3041,0.0474,3,0.3053,0.0518,3,0.2996,0.0511,1.2,4,0.8,4,0.8,7,1.2,7,1.2,35.107,12.610005993666762,0.0,0.1667,0.1559,0.1697,0.1706,0.3728,0.3801,0.2544,0.2497,0,0.003,12,0
4,0.7525,0.1034,4,0.7519,0.1064,4,1.0537,0.14,3,1.0578,0.1347,3.6,4,0.8,4,0.8,6,1.2,6,1.2,54.344,11.6970117874059,0.0,0.1374,0.1415,0.1329,0.1273,0.9406,0.9399,0.8781,0.8815,1,0.1518,15,0
64,0.7491,0.1436,64,0.75,0.1416,2,0.5662,0.1143,2,0.6193,0.1193,3.6,2,0.8,2,0.8,2,1.2,2,1.2,33.07,10.680676335554384,18.09701492537313,0.1917,0.1888,0.2019,0.1926,0.9364,0.9375,0.4718,0.5161,62,0.0806,132,2
1,0.3976,0.0837,1,0.4051,0.0696,64,1.1523,0.1556,64,1.1501,0.1693,4.8,2,0.8,2,0.8,5,1.2,5,1.2,537.376,8.527122644242043,32.378957169459966,0.2105,0.1718,0.135,0.1472,0.497,0.5064,0.9603,0.9584,63,0.3749,130,1
64,0.7594,0.1113,64,0.7582,0.1115,3,0.9021,0.1288,3,0.9019,0.1296,3.6,3,0.8,3,0.8,8,1.2,8,1.2,36.45,11.077645012188006,3.109452736318408,0.1466,0.1471,0.1428,0.1437,0.9492,0.9478,0.7518,0.7516,61,0.0716,134,2
64,0.7551,0.1117,64,0.7584,0.1137,3,0.9,0.1393,3,0.8985,0.1376,3.6,7,0.8,7,0.8,4,1.2,4,1.2,566.101,11.61484900921525,3.9179104477611935,0.1479,0.1499,0.1548,0.1531,0.9439,0.948,0.75,0.7488,61,0.0713,134,2
64,0.7542,0.1111,64,0.7587,0.1133,3,0.8192,0.1278,2,0.7805,0.126,4.8,8,0.8,8,0.8,7,1.2,7,1.2,859.515,8.48415647343619,31.890130353817504,0.1473,0.1493,0.156,0.1614,0.9428,0.9484,0.6827,0.6504,62,0.0257,133,1
0,0.0,0.0,0,0.0,0.0,64,1.1526,0.1566,64,1.1512,0.1623,3.6,1,0.8,1,0.8,6,1.2,6,1.2,534.36,11.330599736347228,32.21393034825871,0.0,0.0,0.1359,0.141,0.0,0.0,0.9605,0.9593,64,0.576,128,1
6,0.298,0.0477,3,0.3046,0.048,2,0.3017,0.0561,2,0.2996,0.0514,1.2,8,0.8,8,0.8,4,1.2,4,1.2,35.322,13.598133231215684,0.0,0.1601,0.1576,0.1859,0.1716,0.3725,0.3808,0.2514,0.2497,4,0.0025,13,0
3,0.2973,0.0483,3,0.3095,0.0547,4,0.3029,0.0548,5,0.3032,0.0534,1.2,3,0.8,3,0.8,3,1.2,3,1.2,17.99,12.423822616805024,0.0,0.1625,0.1767,0.1809,0.1761,0.3716,0.3869,0.2524,0.2527,2,0.0043,15,0
64,0.7524,0.1287,64,0.7529,0.1243,1,0.3913,0.0868,1,0.4035,0.0973,4.8,7,0.8,7,0.8,2,1.2,2,1.2,672.347,9.63911327626641,48.34729981378026,0.1711,0.1651,0.2218,0.2411,0.9405,0.9411,0.3261,0.3363,63,0.1777,130,1
64,0.7565,0.1169,64,0.7541,0.1211,2,0.4504,0.0948,2,0.4483,0.0953,3.6,8,0.8,8,0.8,2,1.2,2,1.2,733.488,10.99461170594051,28.638059701492537,0.1545,0.1606,0.2105,0.2126,0.9456,0.9426,0.3753,0.3736,62,0.153,132,1
4,0.7523,0.0989,3,0.7542,0.0912,3,1.0544,0.1363,3,1.0566,0.1275,3.6,6,0.8,6,0.8,6,1.2,6,1.2,43.529,12.077491798211472,0.0,0.1315,0.1209,0.1293,0.1207,0.9404,0.9428,0.8787,0.8805,1,0.1511,13,0
4,0.4029,0.0628,4,0.3992,0.0559,2,0.2088,0.0465,2,0.1922,0.0398,1.2,8,0.8,8,0.8,4,1.2,4,1.2,36.197,16.21684671285455,0.0,0.1559,0.14,0.2227,0.2071,0.5036,0.499,0.174,0.1602,2,0.1005,12,0
64,0.7548,0.1126,64,0.7554,0.1155,3,0.9056,0.1314,3,0.896,0.1335,3.6,4,0.8,4,0.8,5,1.2,5,1.2,698.458,11.667482390657506,3.3893034825870645,0.1492,0.1529,0.1451,0.149,0.9435,0.9442,0.7547,0.7467,61,0.0729,134,2
64,0.7544,0.1161,64,0.7554,0.1135,3,0.7924,0.1234,2,0.8052,0.1288,4.8,6,0.8,6,0.8,5,1.2,5,1.2,844.067,8.758550191191794,31.9366852886406,0.1539,0.1503,0.1557,0.16,0.943,0.9442,0.6603,0.671,62,0.0224,133,1
6,0.5549,0.0892,6,0.5429,0.0818,1,0.0475,0.0233,1,0.052,0.0273,1.2,5,0.8,5,0.8,2,1.2,2,1.2,21.753,22.681387821584952,0.0,0.1607,0.1507,0.4905,0.525,0.6936,0.6786,0.0396,0.0433,5,0.2496,14,0
5,0.5065,0.0717,5,0.4969,0.075,1,0.1083,0.0263,1,0.0927,0.0263,1.2,5,0.8,5,0.8,1,1.2,1,1.2,53.368,20.519827325244268,0.0,0.1416,0.1509,0.2428,0.2837,0.6331,0.6211,0.0902,0.0773,4,0.2007,12,0
31,0.7618,0.0957,31,0.7635,0.097,64,1.1547,0.1456,64,1.1526,0.1478,4.8,5,0.8,5,0.8,8,1.2,8,1.2,588.875,9.7373817292345,15.64245810055866,0.1256,0.127,0.1261,0.1282,0.9522,0.9544,0.9622,0.9605,33,0.1955,190,1
3,0.3441,0.0441,3,0.3658,0.0451,2,0.2539,0.0409,2,0.2571,0.0326,1.2,8,0.8,8,0.8,7,1.2,7,1.2,20.033,13.981243355686589,0.0,0.1282,0.1233,0.1611,0.1268,0.4301,0.4572,0.2116,0.2142,1,0.0503,10,0
2,0.5901,0.0894,2,0.6128,0.0882,64,1.1519,0.1632,64,1.1517,0.157,4.8,2,0.8,2,0.8,6,1.2,6,1.2,526.697,9.081599412940356,22.299813780260703,0.1515,0.1439,0.1417,0.1363,0.7376,0.766,0.9599,0.9598,62,0.2753,132,1
2,0.6026,0.0898,2,0.5969,0.0918,43,1.1476,0.1771,44,1.1493,0.1753,3.6,8,0.8,8,0.8,8,1.2,8,1.2,39.814,11.188768244650584,0.0,0.149,0.1538,0.1543,0.1525,0.7532,0.7461,0.9563,0.9578,42,0.2744,91,2
4,0.7005,0.1046,4,0.7002,0.1036,2,0.4984,0.0682,2,0.5062,0.0802,2.4,5,0.8,5,0.8,7,1.2,7,1.2,25.117,13.77793815022827,0.0,0.1493,0.148,0.1368,0.1584,0.8756,0.8752,0.4153,0.4218,2,0.0991,12,0
64,0.7587,0.1102,64,0.7599,0.1133,2,0.5965,0.1067,2,0.6025,0.1018,4.8,8,0.8,8,0.8,1,1.2,1,1.2,731.714,9.89415820183078,39.874301675977655,0.1452,0.1491,0.1789,0.169,0.9484,0.9499,0.4971,0.5021,62,0.0799,132,1
64,0.7566,0.1132,64,0.756,0.1104,1,0.4382,0.083,1,0.4615,0.0862,3.6,6,0.8,6,0.8,2,1.2,2,1.2,795.571,11.46931959576004,28.762437810945272,0.1496,0.146,0.1894,0.1868,0.9458,0.945,0.3652,0.3846,63,0.1534,130,1
3,0.61,0.0847,2,0.5963,0.0709,2,0.5879,0.0751,2,0.6226,0.0836,2.4,7,0.8,7,0.8,4,1.2,4,1.2,31.293,11.947952245953276,0.0,0.1389,0.1189,0.1277,0.1343,0.7625,0.7454,0.4899,0.5188,1,0.0132,9,0
64,0.76,0.1005,64,0.7604,0.1002,1,0.2012,0.0409,1,0.2032,0.0386,2.4,3,0.8,3,0.8,1,1.2,1,1.2,689.992,16.09319351752221,12.523277467411544,0.1322,0.1318,0.2033,0.19,0.95,0.9505,0.1677,0.1693,63,0.279,130,1
64,0.7547,0.114,64,0.7553,0.1095,1,0.2121,0.0462,1,0.1889,0.0538,2.4,7,0.8,7,0.8,2,1.2,2,1.2,731.719,15.932006774078287,14.478584729981378,0.1511,0.145,0.2178,0.2848,0.9434,0.9441,0.1768,0.1574,63,0.2774,130,1
64,0.7542,0.1274,64,0.7489,0.132,0,0.0,0.0,0,0.0,0.0,3.6,8,0.8,8,0.8,6,1.2,6,1.2,788.928,10.926059186285045,53.482587064676615,0.1689,0.1763,0.0,0.0,0.9428,0.9361,0.0,0.0,64,0.3758,128,1
5,0.4553,0.0683,4,0.4484,0.0664,2,0.1532,0.0445,2,0.1479,0.0406,1.2,7,0.8,7,0.8,5,1.2,5,1.2,46.194,18.35654547034916,0.0,0.15,0.1481,0.2905,0.2745,0.5691,0.5605,0.1277,0.1233,3,0.1507,13,0
3,0.4082,0.0468,3,0.3986,0.0514,2,0.1967,0.0383,2,0.2089,0.0361,1.2,6,0.8,6,0.8,7,1.2,7,1.2,14.713,14.205251600462905,0.0,0.1146,0.129,0.1947,0.1728,0.5102,0.4982,0.1639,0.1741,1,0.1005,10,0
2,0.1994,0.0248,3,0.2069,0.032,4,0.4013,0.0529,4,0.4077,0.0515,1.2,4,0.8,4,0.8,7,1.2,7,1.2,18.438,11.83497619709884,0.0,0.1244,0.1547,0.1318,0.1263,0.2492,0.2586,0.3344,0.3398,2,0.1007,13,0
3,0.7507,0.1111,3,0.7496,0.1073,3,1.0496,0.1538,3,1.0513,0.1509,3.6,4,0.8,4,0.8,3,1.2,3,1.2,49.16,11.804879209743016,0.0,0.148,0.1431,0.1465,0.1435,0.9384,0.937,0.8747,0.8761,0,0.1502,12,0
64,0.7568,0.1143,64,0.7531,0.1175,1,0.2873,0.0654,1,0.3124,0.0614,3.6,8,0.8,8,0.8,4,1.2,4,1.2,809.871,10.65833315632984,37.00248756218906,0.151,0.156,0.2276,0.1965,0.946,0.9414,0.2394,0.2603,63,0.2277,130,1
3,0.4999,0.0758,3,0.5015,0.0748,4,0.6846,0.1007,3,0.7148,0.1141,2.4,4,0.8,4,0.8,2,1.2,2,1.2,34.638,12.43165483910477,0.0,0.1516,0.1492,0.1471,0.1596,0.6249,0.6269,0.5705,0.5957,1,0.1001,13,0
64,0.7554,0.1136,64,0.76,0.1106,2,0.6024,0.0954,2,0.5969,0.0976,3.6,8,0.8,8,0.8,6,1.2,6,1.2,739.15,10.957287226207017,20.491293532338307,0.1504,0.1455,0.1584,0.1635,0.9442,0.95,0.502,0.4974,62,0.0791,132,1
3,0.3036,0.0457,3,0.3015,0.0457,3,0.3,0.0496,3,0.3045,0.051,1.2,4,0.8,4,0.8,3,1.2,3,1.2,26.374,12.64402181460133,0.0,0.1505,0.1516,0.1653,0.1675,0.3795,0.3769,0.25,0.2538,0,0.0018,12,0
64,0.7549,0.1145,64,0.7533,0.1157,2,0.2994,0.0651,2,0.3016,0.0623,2.4,4,0.8,4,0.8,3,1.2,3,1.2,686.289,15.9037670397306,5.121042830540038,0.1517,0.1536,0.2174,0.2066,0.9436,0.9416,0.2495,0.2513,62,0.2268,132,1
3,0.2463,0.0358,3,0.2589,0.0342,3,0.3578,0.0488,3,0.3534,0.0419,1.2,4,0.8,4,0.8,8,1.2,8,1.2,14.5,12.6833876634123,0.0,0.1454,0.1321,0.1364,0.1186,0.3079,0.3236,0.2982,0.2945,0,0.0517,12,0
64,0.7537,0.1143,64,0.7578,0.1142,2,0.4485,0.0755,1,0.4501,0.0929,3.6,4,0.8,4,0.8,2,1.2,2,1.2,735.053,12.098300314400936,28.73134328358209,0.1517,0.1507,0.1683,0.2064,0.9421,0.9472,0.3738,0.3751,63,0.1532,131,1
5,0.5479,0.0774,5,0.5556,0.0797,1,0.053,0.0235,1,0.0472,0.0242,1.2,7,0.8,7,0.8,2,1.2,2,1.2,52.26,23.573314701828387,0.0,0.1413,0.1434,0.4434,0.5127,0.6849,0.6945,0.0442,0.0393,4,0.2508,12,0
3,0.3011,0.0321,3,0.3097,0.033,3,0.3116,0.034,3,0.3008,0.0391,1.2,4,0.8,4,0.8,7,1.2,7,1.2,13.695,11.438600790624504,0.0,0.1066,0.1066,0.1091,0.13,0.3764,0.3871,0.2597,0.2507,0,0.0049,12,0
64,0.7596,0.1049,64,0.7604,0.0933,3,1.0144,0.1344,4,0.9952,0.13,4.8,7,0.8,7,0.8,4,1.2,4,1.2,793.636,9.738778459788389,21.205772811918063,0.1381,0.1227,0.1325,0.1306,0.9495,0.9505,0.8453,0.8293,61,0.1226,135,1
64,0.7547,0.1193,64,0.7522,0.1186,0,0.0,0.0,0,0.0,0.0,2.4,4,0.8,4,0.8,1,1.2,1,1.2,816.302,18.180011606463538,30.95903165735568,0.1581,0.1577,0.0,0.0,0.9434,0.9402,0.0,0.0,64,0.3767,128,1
3,0.2551,0.0355,3,0.2521,0.0443,4,0.3503,0.054,3,0.3574,0.0517,1.2,4,0.8,4,0.8,5,1.2,5,1.2,13.335,9.99163672058697,0.0,0.1392,0.1757,0.1542,0.1447,0.3189,0.3151,0.2919,0.2978,1,0.0502,13,0
38,0.7518,0.1227,38,0.7517,0.1229,64,1.1435,0.1733,64,1.1464,0.1747,4.8,6,0.8,6,0.8,6,1.2,6,1.2,469.875,11.72972923940075,15.712290502793296,0.1632,0.1635,0.1516,0.1524,0.9398,0.9396,0.9529,0.9553,26,0.1966,204,1
