src1_port2_qdepth_max,src1_port2_mbps_mean,src1_port2_mbps_std,src1_port3_qdepth_max,src1_port3_mbps_mean,src1_port3_mbps_std,src1_port4_qdepth_max,src1_port4_mbps_mean,src1_port4_mbps_std,src1_port5_qdepth_max,src1_port5_mbps_mean,src1_port5_mbps_std,src1_port2_mbps_cv,src1_port2_load_util,src1_port3_mbps_cv,src1_port3_load_util,src1_port4_mbps_cv,src1_port4_load_util,src1_port5_mbps_cv,src1_port5_load_util,qdepth_max_imbalance,mbps_imbalance,total_qdepth_max,Total_Load_Mbps,Weight_Port2,Capacity_Port2,Weight_Port3,Capacity_Port3,Weight_Port4,Capacity_Port4,Weight_Port5,Capacity_Port5,Label_Latency_ms,Label_Latency_p99_ms,Label_Jitter_ms,Label_Loss_Rate,qdepth_p99_port2,qdepth_slope_port2,qdepth_cv_port2,qdepth_max_diff_port2,qdepth_fft_max_port2,qdepth_fft_centroid_port2,mbps_slope_port2,qdepth_p99_port3,qdepth_slope_port3,qdepth_cv_port3,qdepth_max_diff_port3,qdepth_fft_max_port3,qdepth_fft_centroid_port3,mbps_slope_port3,qdepth_p99_port4,qdepth_slope_port4,qdepth_cv_port4,qdepth_max_diff_port4,qdepth_fft_max_port4,qdepth_fft_centroid_port4,mbps_slope_port4,qdepth_p99_port5,qdepth_slope_port5,qdepth_cv_port5,qdepth_max_diff_port5,qdepth_fft_max_port5,qdepth_fft_centroid_port5,mbps_slope_port5,max_qdepth_p99,total_qdepth_p99,qdepth_oscillation,qdepth_fft_max_all,src1_port2_mbps_drop,mbps_slope_neg_port2,src1_port3_mbps_drop,mbps_slope_neg_port3,src1_port4_mbps_drop,mbps_slope_neg_port4,src1_port5_mbps_drop,mbps_slope_neg_port5,src1_port2_qdepth_max_ecdf,qdepth_p99_port2_ecdf,qdepth_max_diff_port2_ecdf,qdepth_fft_max_port2_ecdf,src1_port2_mbps_drop_ecdf,src1_port2_mbps_std_ecdf,src1_port2_mbps_cv_ecdf,src1_port2_load_util_ecdf,qdepth_cv_port2_ecdf,qdepth_fft_centroid_port2_ecdf,qdepth_slope_port2_ecdf,mbps_slope_neg_port2_ecdf,src1_port3_qdepth_max_ecdf,qdepth_p99_port3_ecdf,qdepth_max_diff_port3_ecdf,qdepth_fft_max_port3_ecdf,src1_port3_mbps_drop_ecdf,src1_port3_mbps_std_ecdf,src1_port3_mbps_cv_ecdf,src1_port3_load_util_ecdf,qdepth_cv_port3_ecdf,qdepth_fft_centroid_port3_ecdf,qdepth_slope_port3_ecdf,mbps_slope_neg_port3_ecdf,src1_port4_qdepth_max_ecdf,qdepth_p99_port4_ecdf,qdepth_max_diff_port4_ecdf,qdepth_fft_max_port4_ecdf,src1_port4_mbps_drop_ecdf,src1_port4_mbps_std_ecdf,src1_port4_mbps_cv_ecdf,src1_port4_load_util_ecdf,qdepth_cv_port4_ecdf,qdepth_fft_centroid_port4_ecdf,qdepth_slope_port4_ecdf,mbps_slope_neg_port4_ecdf,src1_port5_qdepth_max_ecdf,qdepth_p99_port5_ecdf,qdepth_max_diff_port5_ecdf,qdepth_fft_max_port5_ecdf,src1_port5_mbps_drop_ecdf,src1_port5_mbps_std_ecdf,src1_port5_mbps_cv_ecdf,src1_port5_load_util_ecdf,qdepth_cv_port5_ecdf,qdepth_fft_centroid_port5_ecdf,qdepth_slope_port5_ecdf,mbps_slope_neg_port5_ecdf,qdepth_max_imbalance_ecdf,mbps_imbalance_ecdf,total_qdepth_max_ecdf,max_qdepth_p99_ecdf,total_qdepth_p99_ecdf,qdepth_oscillation_ecdf,qdepth_fft_max_all_ecdf,idx_congestion,idx_instability,idx_load_balance,Label_Class
4,0.4009,0.061,4,0.4075,0.058,2,0.2004,0.0397,2,0.2026,0.0389,0.1522,0.5011,0.1423,0.5094,0.1981,0.167,0.192,0.1688,2,0.1014,12,1.2,6,0.8,6,0.8,5,1.2,5,1.2,34.072399999999995,75.63400000000007,18.538419848862222,0.0,4.0,-0.0004612045577862,0.2801529723275668,2.0,12.529964086141668,0.2543999963047203,0.0007891345632121,4.0,0.0022110689093868,0.2580453370188925,2.0,12.03888856730326,0.2496426902783668,0.0007190721649484,2.0,0.0002034725990233,0.2742261840160417,2.0,6.279446451977472,0.2718126137484803,0.0001587086272381,2.0,-0.0001288659793814,0.2867870961972324,2.0,4.999999999999999,0.2727285753434859,0.0004669696147585,4.0,12.0,0.2748028973899334,12.529964086141668,0.3991,0.0,0.3925,0.0,0.9996,0.0,0.9974,0.0,0.4780074191838898,0.4848966613672496,0.4970853206147324,0.4186539480657127,0.6979332273449921,0.2882882882882883,0.3995760466348702,0.3031266560678325,0.397456279809221,0.8611552729199788,0.2040275569687334,0.9697933227344993,0.4795972443031266,0.4833068362480127,0.5135135135135135,0.4080551139374668,0.676205617382088,0.2755696873343932,0.181770005299417,0.3248542660307366,0.2941176470588235,0.7689454160042395,0.4806571277159512,0.9666136724960256,0.3248542660307366,0.3275039745627981,0.6030736618971914,0.2019077901430842,0.8728139904610492,0.1112877583465818,0.7631160572337043,0.1282458929517753,0.3635400105988341,0.9835718071012188,0.3895071542130365,0.971383147853736,0.3322734499205087,0.3338632750397456,0.6083730789613142,0.1584525702172761,0.8643349231584526,0.1096979332273449,0.7387387387387387,0.1361950185479597,0.4016958134605193,0.9888712241653418,0.3041865394806571,0.9708532061473238,0.2930577636459989,0.3227344992050874,0.2702702702702703,0.2750397456279809,0.2962374138844727,0.2919978802331743,0.1054583995760466,0.2565473285824626,0.0414071875852325,7.991943785472217e-07,4
4,0.402,0.0547,3,0.3988,0.0619,2,0.1921,0.0379,2,0.2167,0.0453,0.1361,0.5025,0.1552,0.4985,0.1973,0.1601,0.209,0.1806,2,0.0984,11,1.2,7,0.8,7,0.8,6,1.2,6,1.2,21.3697,50.036000000000016,16.620779500072256,0.0,3.0600000000000023,-0.0008678611422172,0.2776643759450144,2.0,12.184580638505528,0.2441552940988713,0.0006017637178051,3.0,0.0010778275475923,0.256134096277144,2.0,11.089019596311658,0.2505602063899458,0.0009382698768197,2.0,0.0024636058230683,0.2433269342351148,1.0,5.587768045783313,0.258533038326005,0.0006245800671892,2.0,-4.199328107503329e-05,0.2202758484175807,1.0,4.570671250404259,0.2507669683265909,0.000104143337066,3.0600000000000023,10.060000000000002,0.2493503137187135,12.184580638505528,0.398,0.0,0.4012,0.0,1.0079,0.0,0.9833,0.0,0.4780074191838898,0.410174880763116,0.4970853206147324,0.4001059883412824,0.6931637519872814,0.2400635930047694,0.0985691573926868,0.3078961314255432,0.3857975622681505,0.7011128775834659,0.1611022787493375,0.9697933227344993,0.3905670376258611,0.3948065712771595,0.5135135135135135,0.3555908850026497,0.7090620031796503,0.2978272390037096,0.4817170111287758,0.291467938526762,0.2813990461049284,0.7816640169581346,0.4144144144144144,0.9666136724960256,0.3248542660307366,0.3275039745627981,0.3322734499205087,0.1754107048224695,0.8881822999470058,0.0980392156862745,0.7583465818759937,0.1123476417594064,0.2713301536830949,0.8823529411764706,0.6216216216216216,0.971383147853736,0.3322734499205087,0.3338632750397456,0.3402225755166931,0.1436142024377318,0.8457869634340223,0.1626921038685744,0.7927927927927928,0.15474297827239,0.2225755166931637,0.7101218865924749,0.3169051404345522,0.9708532061473238,0.2930577636459989,0.2792792792792792,0.1335453100158982,0.1446740858505564,0.1075781664016958,0.2310545839957604,0.0885002649708532,0.2639029492112058,0.0348850863134618,4.924295981248825e-07,4
2,0.3025,0.0517,2,0.3076,0.0541,4,0.8969,0.1287,4,0.904,0.1354,0.1709,0.3781,0.1759,0.3845,0.1435,0.7474,0.1498,0.7533,2,0.2977,12,2.4,8,0.8,8,0.8,8,1.2,8,1.2,30.8153,71.06900000000003,12.413544974220684,0.0,2.0,0.0002099664053751,0.1695229359779198,1.0,2.885913999096981,0.2548826662970846,0.0007178051511758,2.0,0.0004899216125419,0.1405998113091325,1.0,2.0,0.2539259682909567,0.0004512877939529,4.0,0.0021556550951847,0.2454951265154914,2.0,14.121755033309755,0.2424971758837065,0.0018009518477043,4.0,0.0020576707726763,0.2741297601430877,2.0,13.90712661783062,0.2120887402112692,0.0020440929451287,4.0,12.0,0.2074369084864079,14.121755033309755,0.4975,0.0,0.4924,0.0,0.3030999999999999,0.0,0.2959999999999999,0.0,0.2485426603073662,0.250132485426603,0.2676205617382088,0.0519342872284048,0.7943826179120297,0.2199258081611022,0.7313195548489666,0.2061473237943826,0.0768415474297827,0.8722840487546369,0.3195548489666137,0.9697933227344993,0.2559618441971383,0.2575516693163752,0.2713301536830949,0.0567037625861155,0.7768945416004239,0.2448330683624801,0.762586115527292,0.2241653418124006,0.0582935877053524,0.8468468468468469,0.3630100688924218,0.9666136724960256,0.6279809220985691,0.640169581346052,0.6030736618971914,0.606253312135665,0.3063063063063063,0.6629570747217806,0.2755696873343932,0.694223635400106,0.282458929517753,0.5638579756226815,0.6030736618971914,0.971383147853736,0.6343402225755167,0.6449390567037626,0.6083730789613142,0.5951245363010069,0.2925278219395866,0.6931637519872814,0.3895071542130365,0.708532061473238,0.3587705352411234,0.30948595654478,0.6136724960254372,0.9708532061473238,0.2930577636459989,0.8320084790673026,0.2702702702702703,0.2750397456279809,0.2962374138844727,0.1330153683094859,0.2034976152623211,0.3717703124939167,0.0692647907036115,0.0009276678337394,0
39,0.7108,0.1072,39,0.7081,0.1051,7,1.072,0.1454,7,1.0324,0.158,0.1508,0.8885,0.1484,0.8851,0.1356,0.8933,0.153,0.8603,32,0.1719,92,3.6,3,0.8,3,0.8,2,1.2,2,1.2,396.569,659.02,11.788728829992415,0.0,38.06,0.39248320268757,0.5224957862874524,2.0,567.4510826801454,0.121051736482569,0.0018980963045912,38.06,0.3906634938409854,0.5199928314630993,2.0,567.43740538134,0.1233318837040078,0.0014974804031354,6.060000000000002,-0.0030515117581187,0.3842665984878861,3.0,18.81641806387543,0.1832367046964152,0.0019034154535274,6.060000000000002,-0.0011618141097424,0.359192545192839,3.0,17.75003169476043,0.1787401240706588,0.0024669652855543,38.06,88.24000000000001,0.4464869403578192,567.4510826801454,0.0892,0.0,0.0919,0.0,0.1279999999999999,0.0,0.1675999999999999,0.0,0.6147323794382618,0.6120826709062003,0.4970853206147324,0.6836248012718601,0.3820879703232644,0.6581875993640699,0.365129835718071,0.6184419713831478,0.8860625331213566,0.1091679915209326,0.7493375728669847,0.9697933227344993,0.6157922628510863,0.6126126126126126,0.5135135135135135,0.6841547429782724,0.392156862745098,0.6195018547959724,0.3031266560678325,0.6094329623741388,0.8828828828828829,0.1770005299417064,0.7482776894541601,0.9666136724960256,0.7408585055643879,0.7382087970323264,0.7323794382617912,0.7101218865924749,0.1934287228404875,0.7366189719130896,0.169051404345522,0.8071012188659248,0.6958134605193429,0.2708002119766826,0.0821409644939056,0.971383147853736,0.7413884472708002,0.7376788553259142,0.7366189719130896,0.7011128775834659,0.2252252252252252,0.8060413354531002,0.4366719660837307,0.775304716481187,0.6248012718600954,0.2676205617382088,0.1674615792262851,0.9708532061473238,0.5325914149443561,0.539480657127716,0.4806571277159512,0.474827768945416,0.4780074191838898,0.8028616852146264,0.5824059353471118,0.1237604866485212,0.5796492561866609,0.0419883934086418,2
64,0.7368,0.1162,64,0.7287,0.1137,12,0.7784,0.172,12,0.7983,0.1588,0.1577,0.921,0.156,0.9109,0.221,0.6487,0.1989,0.6652,52,0.0288,152,4.8,4,0.8,4,0.8,1,1.2,1,1.2,1109.9874137931035,1671.86,10.588463142505452,32.30912476722533,64.0,0.3377799552071667,0.2619355797402947,5.0,558.4619934038186,0.13102776626007,0.0019330907054871,64.0,0.3364781634938407,0.2618618977575403,5.0,556.0593771043552,0.130955450199221,0.0017569988801791,11.060000000000002,0.0175111982082866,1.1576570992665458,5.0,62.28161788643101,0.1162104274889006,0.0030736282194848,11.060000000000002,0.0154815229563269,1.13418297084619,5.0,56.64078299665598,0.1222802206830784,0.0025006998880179,64.0,150.12,0.7039093869026427,558.4619934038186,0.0632,0.0,0.0713,0.0,0.4216,0.0,0.4016999999999999,0.0,1.0,1.0,0.8945416004239534,0.6714361420243773,0.0874403815580286,0.8521462639109698,0.5357710651828299,0.9141494435612084,0.305776364599894,0.3672496025437202,0.6597774244833068,0.9697933227344993,1.0,1.0,0.8929517753047165,0.6714361420243773,0.1648118706942236,0.8124006359300477,0.5034446210916799,0.8367779544250132,0.3206147323794382,0.3709591944886062,0.6576576576576577,0.9666136724960256,0.7768945416004239,0.7784843667196608,0.881293057763646,0.7800741918388977,0.3582405935347111,0.890302066772655,0.8357180710121886,0.6422893481717011,0.9814520402755696,0.0688924218335983,0.7890832008479067,0.971383147853736,0.7758346581875993,0.7790143084260731,0.8691043985161632,0.7784843667196608,0.3449920508744038,0.8097509273979863,0.762586115527292,0.6555378908320085,0.978272390037096,0.0975092739798622,0.7864334923158453,0.9708532061473238,0.5866454689984102,0.1171171171171171,0.9130895601483836,1.0,0.9152093269740328,0.9523052464228936,0.5675675675675675,0.1878972102936192,0.8581846153218414,0.0036904514393665,1
2,0.4326,0.0755,1,0.4663,0.0874,64,1.1061,0.1712,64,1.1087,0.1629,0.1745,0.5407,0.1874,0.5829,0.1548,0.9218,0.1469,0.9239,63,0.3292,131,3.6,2,0.8,2,0.8,5,1.2,5,1.2,562.8526136363636,699.04,10.802054682500886,9.732587064676617,2.0,-0.0002239641657334,0.2433269342351148,1.0,5.290264991691642,0.2565936358880918,0.0006261198208286,1.0,-9.769387064984585e-18,0.0,0.0,0.0,0.0,0.0013100503919372,64.0,0.5093505039193729,0.3345439062655491,3.0,869.2505138426117,0.1248215349646571,0.0026311590145576,64.0,0.5083846584546472,0.3342440614417459,4.0,867.7666525097625,0.1248084200742734,0.0025928051511758,64.0,131.0,0.2280287254856025,869.2505138426117,0.3674,0.0,0.3337,0.0,0.0938999999999998,0.0,0.0912999999999999,0.0,0.2485426603073662,0.250132485426603,0.2676205617382088,0.1139374668786433,0.6523582405935348,0.397456279809221,0.7567567567567568,0.3481717011128776,0.2294647588765236,0.8987811340752517,0.2368839427662957,0.9697933227344993,0.0943296237413884,0.0943296237413884,0.0238473767885532,0.0238473767885532,0.6057233704292527,0.4705882352941176,0.8076311605723371,0.3948065712771595,0.0238473767885532,0.0238473767885532,0.2787493375728669,0.9666136724960256,1.0,1.0,0.7323794382617912,0.9268680445151032,0.1584525702172761,0.885002649708532,0.4615792262851086,0.8420773714891362,0.5400105988341283,0.1340752517223105,0.9268680445151032,0.971383147853736,1.0,1.0,0.8155802861685215,0.9268680445151032,0.1505034446210917,0.8378378378378378,0.3306836248012718,0.8505564387917329,0.5400105988341283,0.1303656597774244,0.9258081611022788,0.9708532061473238,0.9803921568627452,0.8855325914149443,0.6316905140434552,1.0,0.6475887652358241,0.1833598304186539,0.8049814520402756,0.623078902366315,0.3667846287705074,0.0197152324635198,1
57,0.7171,0.1091,57,0.7024,0.1142,64,1.1455,0.1723,64,1.1458,0.1709,0.1521,0.8964,0.1626,0.878,0.1504,0.9546,0.1492,0.9548,7,0.218,242,4.8,4,0.8,4,0.8,4,1.2,4,1.2,792.0898979591836,1484.96,16.08676042805716,14.432029795158286,56.06,0.5785134378499438,0.4842426031616366,4.0,844.3899554602108,0.1253482644714521,0.0015113381858902,57.0,0.5775615901455766,0.4829984878008802,4.0,838.7183329866849,0.125102933099409,0.0018041713325867,64.0,0.4008118701007839,0.2941924171519978,5.0,670.2232937434808,0.1253435824319597,0.0025365341545352,64.0,0.3996220604703246,0.2933401285254586,5.0,669.2852176392724,0.1259280089047784,0.0025187569988801,64.0,241.06,0.3886934091599933,844.3899554602108,0.0829,0.0,0.0976,0.0,0.0544999999999999,0.0,0.0542,0.0,0.6237413884472708,0.6248012718600954,0.7853736089030207,0.8473767885532592,0.3206147323794382,0.6963434022257552,0.3969263381028087,0.6820349761526232,0.8431372549019608,0.2268150503444621,0.8865924748277689,0.9697933227344993,0.6242713301536831,0.6248012718600954,0.7795442501324854,0.8447270800211977,0.419183889772125,0.821939586645469,0.6465288818229995,0.5813460519342872,0.8457869634340223,0.2215156332803391,0.8876523582405935,0.9666136724960256,1.0,1.0,0.881293057763646,0.8871224165341812,0.0625331213566507,0.8940116587175411,0.3884472708002119,0.9395866454689984,0.419183889772125,0.140434552199258,0.8754636989931107,0.971383147853736,1.0,1.0,0.8691043985161632,0.8881822999470058,0.0598834128245893,0.890302066772655,0.3751987281399046,0.9411764705882352,0.4197138314785373,0.1388447270800211,0.875993640699523,0.9708532061473238,0.4769475357710652,0.7064122946475888,0.9613142554319024,1.0,0.9623741388447272,0.7000529941706413,0.7906730259671436,0.2572645268760766,0.8262223571638917,0.1591262732939206,1
1,0.0414,0.0235,1,0.0592,0.0217,5,0.5579,0.0767,5,0.5571,0.078,0.5676,0.0518,0.3666,0.074,0.1375,0.4649,0.14,0.4643,4,0.2537,12,1.2,1,0.8,1,0.8,8,1.2,8,1.2,28.8391,65.86400000000003,17.487679855298744,0.0,1.0,0.0003933803581117,1.2354415362426845,1.0,10.299126648194472,0.2390883572125287,4.740911557243623e-05,1.0,-0.0012208355941399,0.959166304662544,1.0,11.107146454607127,0.2381186517537328,0.0001106890938686,5.0,-0.0018380358111774,0.2314953243830355,2.0,15.83532351598842,0.2429214296424752,0.0011390396093326,5.0,-0.0051207270754205,0.2499514745805081,3.0,20.10666966750661,0.242806856553421,0.0007334508952794,5.0,12.0,0.6690136599671931,20.10666966750661,0.7586,0.0,0.7408,0.0,0.6421,0.0,0.6428999999999999,0.0,0.0937996820349761,0.0937996820349761,0.2676205617382088,0.2994170641229465,0.9830418653948064,0.0264970853206147,0.994700582935877,0.0174880763116057,0.9920508744038156,0.6338102808691044,0.3412824589295177,0.9697933227344993,0.0943296237413884,0.0943296237413884,0.2713301536830949,0.3566507684154743,0.9735029146793852,0.0222575516693163,0.981981981981982,0.027027027027027,0.96767355590885,0.620561738208797,0.1430842607313195,0.9666136724960256,0.6915739268680445,0.7037625861155273,0.6030736618971914,0.6565977742448331,0.5145733969263381,0.4197138314785373,0.1934287228404875,0.4859565447800742,0.241123476417594,0.5696873343932167,0.1330153683094859,0.971383147853736,0.6958134605193429,0.7090620031796503,0.7366189719130896,0.7228404875463699,0.519872813990461,0.4303126656067833,0.2241653418124006,0.4806571277159512,0.2904080551139374,0.5670376258611552,0.0429252782193958,0.9708532061473238,0.4255431902490726,0.7562268150503445,0.2702702702702703,0.3736089030206677,0.2962374138844727,0.9395866454689984,0.3953365129835718,0.6850155340250296,0.7528762017725886,1.8079119424533225e-08,4
2,0.2574,0.0464,2,0.2532,0.0382,3,0.3529,0.0551,3,0.3507,0.0555,0.1803,0.3218,0.1509,0.3165,0.1561,0.2941,0.1583,0.2922,1,0.0483,10,1.2,6,0.8,6,0.8,8,1.2,8,1.2,26.585000000000004,63.39300000000004,11.945286222740076,0.0,2.0,0.0038252848616386,0.3518939391817972,1.0,10.30795736829236,0.2454756762690694,0.0007058464460119,2.0,0.0017837764514378,0.3326015912853091,1.0,8.119181322174512,0.2369247138876969,0.0003686245252306,3.0,0.0059888768312533,0.3931190508887911,2.0,16.180673237993883,0.2196771516765,0.0007731958762886,3.0,0.0007053716766142,0.4006661120351125,2.0,18.29194501158458,0.2256749641147106,0.0006321893651654,3.0,10.0,0.3695701733477525,18.29194501158458,0.5426,0.0,0.5468000000000001,0.0,0.8471,0.0,0.8492999999999999,0.0,0.2485426603073662,0.250132485426603,0.2676205617382088,0.3004769475357711,0.8378378378378378,0.1854795972443031,0.78060413354531,0.163751987281399,0.6634870164281929,0.7170111287758346,0.5257021727609963,0.9697933227344993,0.2559618441971383,0.2575516693163752,0.2713301536830949,0.2019077901430842,0.8426073131955485,0.1165871754107048,0.3683094859565448,0.1584525702172761,0.5961844197138315,0.6073131955484896,0.4626391096979332,0.9666136724960256,0.5050344462109168,0.5119236883942766,0.6030736618971914,0.6645468998410174,0.7175410704822469,0.2511923688394276,0.4822469528351881,0.2829888712241653,0.7164811870694223,0.3349231584525702,0.7456279809220986,0.971383147853736,0.5039745627980922,0.5119236883942766,0.6083730789613142,0.708532061473238,0.7196608373078961,0.2522522522522522,0.5140434552199258,0.2808691043985161,0.7344992050874404,0.3751987281399046,0.4700582935877053,0.9708532061473238,0.1886592474827769,0.1303656597774244,0.0667726550079491,0.1065182829888712,0.068362480127186,0.6571277159512454,0.3778484366719661,0.26513263612816,0.3965266811264958,1.874872128138035e-07,0
37,0.7162,0.1017,37,0.7091,0.0944,6,1.0526,0.1462,7,1.0524,0.1552,0.142,0.8952,0.1331,0.8864,0.1389,0.8772,0.1475,0.877,31,0.1699,87,3.6,4,0.8,4,0.8,5,1.2,5,1.2,344.5553,645.07,12.79772585414584,0.0,37.0,0.3564949608062709,0.5029261210287453,3.0,516.6067168161362,0.1279562384490405,0.0014041153415453,36.06,0.3562709966405374,0.5019962779227464,4.0,518.1672523198024,0.1292894019383872,0.0013824188129899,6.0,0.010666293393057,0.3437137945320345,3.0,21.92050637969191,0.2137956613173722,0.0019042553191489,6.060000000000002,0.0127239641657334,0.3779394894038849,3.0,25.733215820347706,0.1958137313036367,0.0023363661814109,37.0,85.12,0.4316439207218527,518.1672523198024,0.0838000000000001,0.0,0.0909,0.0,0.1473999999999999,0.0,0.1475999999999999,0.0,0.604133545310016,0.6046634870164282,0.6507684154742979,0.6237413884472708,0.3349231584525702,0.5781664016958135,0.1701112877583465,0.6682564917859035,0.8574456809750928,0.291467938526762,0.6894541600423953,0.9697933227344993,0.6025437201907791,0.6004239533651299,0.7795442501324854,0.6263910969793323,0.3857975622681505,0.5209326974032856,0.0874403815580286,0.6147323794382618,0.859565447800742,0.3333333333333333,0.6883942766295708,0.9666136724960256,0.7233704292527822,0.7344992050874404,0.7323794382617912,0.7286698463169051,0.2098569157392686,0.7408585055643879,0.2103868574456809,0.7906730259671436,0.5712771595124536,0.3153153153153153,0.7779544250132485,0.971383147853736,0.7413884472708002,0.7376788553259142,0.7366189719130896,0.744568097509274,0.2114467408585055,0.7874933757286698,0.3439321674615792,0.789613142554319,0.6735559088500265,0.2845786963434022,0.7821939586645469,0.9708532061473238,0.5272919978802332,0.5283518812930578,0.4716481187069422,0.4668786433492315,0.4716481187069422,0.7853736089030207,0.5098039215686274,0.1197791777865775,0.5997047493052833,0.0476271398085434,2
2,0.4895,0.0761,3,0.5122,0.0787,4,0.7111,0.0973,4,0.7039,0.0968,0.1555,0.6119,0.1537,0.6402,0.1368,0.5926,0.1375,0.5866,2,0.1037,13,2.4,5,0.8,5,0.8,8,1.2,8,1.2,32.675200000000004,70.80600000000005,10.16749971778611,0.0,2.0,8.817145957677129e-05,0.3355914839357154,1.0,10.833940444153937,0.2470251300421852,0.001090409658166,2.049999999999997,0.0015192620727075,0.3469443332443554,2.0,10.131046451855893,0.2274460076788717,0.0008602143244709,3.049999999999997,0.0036760716223548,0.3027501950776368,2.0,14.351176466778696,0.2440500365121443,0.0014079625610417,3.049999999999997,-0.0009698860553445,0.3284064735174775,2.0,16.80955607106601,0.2338535553349741,0.0012101871947911,3.049999999999997,10.149999999999991,0.3284231214437962,16.80955607106601,0.3105,0.0,0.2878,0.0,0.4889,0.0,0.4961,0.0,0.2485426603073662,0.250132485426603,0.2676205617382088,0.3306836248012718,0.6009538950715422,0.4027556968733439,0.4827768945416004,0.3995760466348702,0.606253312135665,0.7350291467938527,0.3041865394806571,0.9697933227344993,0.3905670376258611,0.2692103868574457,0.5135135135135135,0.2994170641229465,0.5585585585585585,0.415474297827239,0.4319024907260201,0.442501324854266,0.6555378908320085,0.5363010068892422,0.4504504504504504,0.9666136724960256,0.6279809220985691,0.5283518812930578,0.6030736618971914,0.6173820879703232,0.4022257551669316,0.5347111817700053,0.1833598304186539,0.5983041865394807,0.4525702172760996,0.5866454689984102,0.6910439851616322,0.971383147853736,0.6343402225755167,0.5214626391096979,0.6083730789613142,0.685214626391097,0.4138844727080021,0.5352411234764176,0.1981981981981982,0.5871754107048225,0.5209326974032856,0.4504504504504504,0.1875993640699523,0.9708532061473238,0.2930577636459989,0.3757286698463169,0.347111817700053,0.1250662427133015,0.1393746687864334,0.5029146793852676,0.3365129835718071,0.21276370770348,0.2954061883866135,0.0014128087228914,0
64,0.7127,0.1151,64,0.7236,0.1159,1,0.1116,0.0403,1,0.0876,0.0365,0.1615,0.8909,0.1602,0.9045,0.3611,0.093,0.4167,0.073,63,0.3094,130,2.4,6,0.8,6,0.8,1,1.2,1,1.2,867.0511688311689,1105.12,22.07287859275016,25.605214152700185,64.0,0.4494167118828,0.313803949226546,4.0,782.6121315891427,0.1254567079731104,0.0016119099294628,64.0,0.4518176885512755,0.3147933748648722,4.0,781.9172333944204,0.1243334393402676,0.0016525366250678,1.0,0.0012208355941399,0.6094494002200441,1.0,9.66673361645335,0.2460638574848678,0.0002407080846446,1.0,0.0005086814975583,0.7574763968621588,1.0,11.79967042065028,0.2429942225219316,0.0002270075963103,64.0,130.0,0.4988807802934053,782.6121315891427,0.0873,0.0,0.0764,0.0,1.0884,0.0,1.1124,0.0,1.0,1.0,0.7853736089030207,0.816640169581346,0.3688394276629571,0.8314785373608903,0.6189719130895601,0.6316905140434552,0.5257021727609963,0.228404875463699,0.8049814520402756,0.9697933227344993,1.0,1.0,0.7795442501324854,0.8161102278749337,0.2458929517753047,0.8574456809750928,0.5956544780074192,0.7562268150503445,0.5267620561738209,0.1976682564917859,0.8065712771595125,0.9666136724960256,0.1377848436671966,0.1377848436671966,0.3322734499205087,0.3524112347641759,0.9348171701112876,0.1155272919978802,0.9703232644409115,0.0657127715951245,0.8887122416534181,0.6200317965023847,0.519872813990461,0.971383147853736,0.1409644939056703,0.1409644939056703,0.3402225755166931,0.4854266030736619,0.9623741388447272,0.0932697403285638,0.9841017488076312,0.0381558028616852,0.9348171701112876,0.5707472178060413,0.4377318494965553,0.9708532061473238,0.9803921568627452,0.8733439321674615,0.6030736618971914,1.0,0.6036036036036037,0.8547959724430313,0.7583465818759937,1.3559966876817906,0.8532682364615004,2.83812216141444e-06,1
